"Project Name","AUDIT  - https://fozzysskybox.net/",
"Total Groups","6",

"mercyhealth sportscore 2",="30",="0.00",="",="",
"mercyhealth sportscore one photos",="30",="0.00",="",="",
"skybox grill bar games",="20",="0.00",="",="",

Group,Title,URL,DESC,H1,
"Drink Menu – Fozzys","Drink Menu – Fozzys","/drink-menu/","We're always about providing a great value. Check out our daily specials to see which fits your taste buds! COMING SOON. Copyright 2026 - Fozzy's Bar ... Read more","Drink Menu – Fozzys",
Keyword,Volume,CPC,inTITLE,inURL,"1",
"fozzy's bar &amp; grill franklin",="2900",="0.61",="",="",

Group,Title,URL,DESC,H1,
"LOCATION: Spring Hill – Fozzys","LOCATION: Spring Hill – Fozzys","/locations/spring-hill/","Our New Fozzy's Spring Hill Layout - New and Improved! 150 Stephen P Yokich Pkwy, Spring Hill, TN 37174 Click To Receive 50% Off Meal First Meal &amp; Get A Free T ... Read more","LOCATION: Spring Hill – Fozzys",
Keyword,Volume,CPC,inTITLE,inURL,"21",
"fozzy bar and grill",="1600",="1.68",="",="",
"fozzy's bar &amp; grill spring hill",="1600",="0.51",="",="",
"fozzy's bar and grill",="1600",="1.68",="",="",
"fozzy spring hill",="720",="0.50",="",="",
"fozzys spring hill",="720",="0.50",="",="",
"foxy's bar and grill",="590",="0.16",="",="",
"fozzy's carol stream",="480",="0.00",="",="",
"foxy's bar",="390",="0.06",="",="",
"fozzy's bar",="260",="2.02",="",="",
"fozzys spring hill menu",="260",="0.21",="",="",
"bars in spring hill tn",="210",="0.59",="",="",
"foxy bar and grill",="210",="0.02",="",="",
"foxys bar and grill",="210",="0.02",="",="",
"fozzy spring hill tn",="170",="0.24",="",="",
"fozzy's bar and grill carol stream",="170",="0.00",="",="",
"fozzy's franklin tn",="110",="0.44",="",="",
"fozzy's bar &amp; grill",="90",="0.13",="",="",
"fozzy's bar &amp; grill spring hill photos",="90",="0.00",="",="",
"fozzy's bar &amp; grill spring hill reviews",="90",="0.00",="",="",
"fozzy's bar and grill franklin tn",="40",="0.85",="",="",
"fozzy's bar &amp; grill spring hill upcoming events",="30",="0.04",="",="",

Group,Title,URL,DESC,H1,
"Main Menu – Fozzys","Main Menu – Fozzys","/main-menu/","Menus · Daily · Specials. We're always about providing a great value. Check out our daily specials to see which fits your taste buds! COMING SOON. Copyright ... Read more","Main Menu – Fozzys",
Keyword,Volume,CPC,inTITLE,inURL,"13",
"skybox menu",="480",="0.00",="",="",
"fozzy's menu",="390",="0.46",="",="",
"skybox sports grill pizzeria",="320",="0.18",="",="",
"skyboxx restaurant &amp; sports bar menu",="320",="0.64",="",="",
"skybox taphouse menu",="260",="0.25",="",="",
"fozzy's bar and grill carol stream menu",="170",="0.00",="",="",
"skyybox grill &amp; bar menu",="140",="0.00",="",="",
"skybox lounge menu",="70",="0.00",="",="",
"skybox grill &amp; tavern menu",="50",="0.00",="",="",
"skybox grill menu",="50",="0.00",="",="",
"skybox sports bar menu",="50",="0.00",="",="",
"skybox sports bar and grill menu",="30",="0.00",="",="",
"the skybox sports bar menu",="30",="0.00",="",="",

Group,Title,URL,DESC,H1,
"Taco Tuesday Menu – Fozzys","Taco Tuesday Menu – Fozzys","/taco-tuesday-menu/","... Menu · Drink Menu · Kids Menu · Simulators · Book Event · Apply · Franchise · Contact ... Specials. View our daily special offers. Copyright 2026 - Fozzy's Bar &amp; ... Read more","Taco Tuesday Menu – Fozzys",
Keyword,Volume,CPC,inTITLE,inURL,"1",
"fozzy's bar &amp; grill franklin menu",="140",="0.66",="",="",

Group,Title,URL,DESC,H1,
"Golf Simulators","Golf Simulators","/golf-simulators/","Simulator rentals are available daily. Simulator rentals are limited to four people per bay. Use of your own equipment is preferred. Read more","Golf Simulators",
Keyword,Volume,CPC,inTITLE,inURL,"3",
"indoor golf rockford il",="90",="0.00",="",="",
"golf simulator quincy il",="30",="3.01",="",="",
"rockford indoor golf",="20",="0.00",="",="",
